price_total,location,property_type,square_meters,construction_type,construction_year,floor_number,floor_type
187360,"Банишора, София",Двустаен апартамент в София,84 кв.м,Тухла,Not Available,3 етаж,Непоследен
201462,"Банишора, София",Тристаен апартамент в София,91 кв.м,Тухла,Not Available,3 етаж,Непоследен
192441,"Банишора, София",Тристаен апартамент в София,91 кв.м,Тухла,Not Available,2 етаж,Непоследен
255763,"Банишора, София",Тристаен апартамент в София,132 кв.м,Тухла,Not Available,1 етаж,Непоследен
234540,"Банишора, София",Двустаен апартамент в София,81 кв.м,Тухла,Not Available,1 етаж,Партер
178980,"Банишора, София",Двустаен апартамент в София,84 кв.м,Тухла,Not Available,2 етаж,Непоследен
158020,"Банишора, София",Двустаен апартамент в София,78 кв.м,Тухла,Not Available,1 етаж,Непоследен
133007,"Овча Купел 1, София",Двустаен апартамент в София,77 кв.м,Тухла,Not Available,3 етаж,Непоследен
185840,"Овча Купел 1, София",Тристаен апартамент в София,108 кв.м,Тухла,Not Available,2 етаж,Непоследен
245702,"Кръстова Вада, София",Тристаен апартамент в София,101.53 кв.м,Тухла,Not Available,1 етаж,Not Available
190000,"Кръстова Вада, София",Двустаен апартамент в София,81.39 кв.м,Тухла,Not Available,4 етаж,Not Available
394000,"Овча Купел, София",Многостаен апартамент в София,305 кв.м,Тухла,2024 г.,6 етаж,Последен етаж
280000,"Редута, София",Тристаен апартамент в София,94 кв.м,Тухла,2020 г.,5 етаж,Непоследен
243490,"Дружба 2, София",Многостаен апартамент в София,110 кв.м,ЕПК/ПК,1998 г.,5 етаж,Непоследен
425000,"Манастирски Ливади, София",Тристаен апартамент в София,125 кв.м,Тухла,2023 г.,6 етаж,Непоследен
192700,"Разсадника, София",Двустаен апартамент в София,82 кв.м,Тухла,2023 г.,3 етаж,Непоследен
371000,"Кръстова Вада, София",Многостаен апартамент в София,160.7 кв.м,Тухла,Not Available,3 етаж,Not Available
330117,"Младост 4, София",Многостаен апартамент в София,227 кв.м,Тухла,2026 г.,11 етаж,Последен етаж
299000,"Витоша, София",Многостаен апартамент в София,152 кв.м,Тухла,Not Available,2 етаж,Непоследен
317000,"Витоша, София",Многостаен апартамент в София,164 кв.м,Тухла,Not Available,2 етаж,Непоследен
350000,"Център, София",Двустаен апартамент в София,72 кв.м,Тухла,Not Available,5 етаж,Последен етаж
177600,"Кръстова Вада, София",Двустаен апартамент в София,74 кв.м,Тухла,Not Available,4 етаж,Not Available
210308,"Люлин 5, София",Тристаен апартамент в София,150 кв.м,Тухла,2025 г.,7 етаж,Последен етаж
201192,"Витоша, София",Двустаен апартамент в София,107 кв.м,Тухла,Not Available,1 етаж,Партер
331610,"Кръстова Вада, София",Тристаен апартамент в София,126 кв.м,Тухла,Not Available,8 етаж,Непоследен
305836,"Кръстова Вада, София",Тристаен апартамент в София,111 кв.м,Тухла,Not Available,4 етаж,Непоследен
1200000,"Кръстова Вада, София",Многостаен апартамент в София,418 кв.м,Тухла,Not Available,15 етаж,Последен етаж
135000,"Надежда 1, София",Двустаен апартамент в София,53 кв.м,ЕПК/ПК,1980 г.,10 етаж,Непоследен
175158,"Полигона, София",Тристаен апартамент в София,97.31 кв.м,Тухла,2025 г.,2 етаж,Непоследен
